date,product_id,product_name,category,price,base_price,cost_price,competitor_price,discount_percent,stock_level,rating,review_count,ad_spend_usd,holiday_effect,customer_segment,season,month,day_of_week,day_of_week_name,day_of_month,is_weekend,historical_demand_7d,historical_demand_30d,demand_units,revenue,profit
2025-07-09,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,192.1,199.99,85.0,198.75,0.0,450,4.89,926,125.83,0.0,Budget,Summer,7,2,Wednesday,9,0,81.57,75.43,89,17096.9,9531.9
2025-07-09,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,574.09,549.99,280.0,554.58,0.0,501,4.25,898,199.39,0.0,Premium,Summer,7,2,Wednesday,9,0,35.14,34.37,22,12629.98,6469.98
2025-07-09,ELEC_003,Smart Fitness Watch Gen-4,Electronics,134.7,129.99,50.0,130.37,0.0,367,4.26,864,194.73,0.0,Budget,Summer,7,2,Wednesday,9,0,122.29,101.53,106,14278.2,8978.2
2025-07-09,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,87.85,89.99,35.0,93.63,0.0,608,4.88,939,124.27,0.0,Premium,Summer,7,2,Wednesday,9,0,69.57,64.07,64,5622.4,3382.4
2025-07-09,HOME_001,Espresso Machine & Milk Frother,Home & Living,155.26,159.99,65.0,155.76,0.0,485,4.88,822,194.41,0.0,Enterprise,Summer,7,2,Wednesday,9,0,47.57,44.67,34,5278.84,3068.84
2025-07-09,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,96.47,99.99,40.0,98.99,0.0,161,4.11,822,106.87,0.0,Standard,Summer,7,2,Wednesday,9,0,65.43,66.37,73,7042.31,4122.31
2025-07-09,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,174.69,175.0,45.0,177.54,0.0,221,4.22,828,178.85,0.0,Budget,Summer,7,2,Wednesday,9,0,203.57,188.03,230,40178.7,29828.7
2025-07-09,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,356.43,350.0,90.0,356.0,0.0,263,4.1,914,99.14,0.0,Budget,Summer,7,2,Wednesday,9,0,32.86,32.23,32,11405.76,8525.76
2025-07-09,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,23.12,24.5,8.0,25.3,10.0,500,4.42,947,176.25,0.0,Budget,Summer,7,2,Wednesday,9,0,346.43,342.53,178,4115.36,2691.36
2025-07-09,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,63.08,65.0,22.0,66.94,0.0,515,4.11,870,146.64,0.0,Budget,Summer,7,2,Wednesday,9,0,103.29,118.1,117,7380.36,4806.36
2025-07-10,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,99.13,79.99,28.0,75.33,0.0,635,4.85,1000,146.8,0.35,Standard,Summer,7,3,Thursday,10,0,86.29,90.5,65,6443.45,4623.45
2025-07-10,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,127.78,119.99,42.0,125.6,0.0,709,4.66,828,175.84,0.35,Budget,Summer,7,3,Thursday,10,0,140.14,125.33,151,19294.78,12952.78
2025-07-10,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,172.26,149.99,55.0,142.04,0.0,291,4.61,843,302.06,0.35,Budget,Summer,7,3,Thursday,10,0,38.57,38.3,39,6718.14,4573.14
2025-07-10,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,204.26,199.99,85.0,207.92,0.0,396,4.46,941,178.85,0.35,Enterprise,Summer,7,3,Thursday,10,0,80.0,74.33,54,11030.04,6440.04
2025-07-10,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,498.29,549.99,280.0,567.85,15.0,444,4.86,920,164.65,0.35,Budget,Summer,7,3,Thursday,10,0,38.14,35.2,57,28402.53,12442.53
2025-07-10,ELEC_003,Smart Fitness Watch Gen-4,Electronics,162.25,129.99,50.0,129.41,0.0,290,4.41,857,317.35,0.35,Premium,Summer,7,3,Thursday,10,0,122.43,100.8,77,12493.25,8643.25
2025-07-10,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,94.03,89.99,35.0,86.4,0.0,555,4.65,930,271.99,0.35,Enterprise,Summer,7,3,Thursday,10,0,66.57,63.87,53,4983.59,3128.59
2025-07-10,HOME_001,Espresso Machine & Milk Frother,Home & Living,207.8,159.99,65.0,149.92,0.0,458,4.78,885,229.16,0.35,Premium,Summer,7,3,Thursday,10,0,44.71,44.2,27,5610.6,3855.6
2025-07-10,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,129.75,99.99,40.0,92.87,0.0,124,4.49,953,171.75,0.35,Budget,Summer,7,3,Thursday,10,0,63.43,65.33,37,4800.75,3320.75
2025-07-10,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,218.48,175.0,45.0,162.97,0.0,813,4.8,779,252.04,0.35,Budget,Summer,7,3,Thursday,10,0,212.71,187.3,152,33208.96,26368.96
2025-07-10,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,400.12,350.0,90.0,333.75,0.0,241,4.02,858,220.51,0.35,Premium,Summer,7,3,Thursday,10,0,31.86,32.03,22,8802.64,6822.64
2025-07-10,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,29.91,24.5,8.0,25.35,0.0,256,4.47,886,154.86,0.35,Standard,Summer,7,3,Thursday,10,0,323.86,337.43,244,7298.04,5346.04
2025-07-10,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,53.96,65.0,22.0,61.84,20.0,331,4.33,895,320.45,0.35,Standard,Summer,7,3,Thursday,10,0,116.29,120.03,184,9928.64,5880.64
2025-07-11,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,86.82,79.99,28.0,78.66,0.0,529,4.03,851,292.59,0.35,Standard,Summer,7,4,Friday,11,0,85.0,91.1,106,9202.92,6234.92
2025-07-11,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,113.56,119.99,42.0,119.26,20.0,507,4.25,928,151.85,0.35,Standard,Summer,7,4,Friday,11,0,143.14,129.0,202,22939.12,14455.12
2025-07-11,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,184.19,149.99,55.0,158.91,0.0,261,4.81,948,153.38,0.35,Premium,Summer,7,4,Friday,11,0,35.14,38.07,30,5525.7,3875.7
2025-07-11,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,239.64,199.99,85.0,193.88,0.0,338,4.06,941,177.12,0.35,Standard,Summer,7,4,Friday,11,0,79.86,72.77,58,13899.12,8969.12
2025-07-11,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,661.79,549.99,280.0,589.78,0.0,420,4.59,948,263.65,0.35,Standard,Summer,7,4,Friday,11,0,34.0,34.9,24,15882.96,9162.96
2025-07-11,ELEC_003,Smart Fitness Watch Gen-4,Electronics,149.66,129.99,50.0,119.33,0.0,195,4.4,854,240.55,0.35,Budget,Summer,7,4,Friday,11,0,108.43,101.57,95,14217.7,9467.7
2025-07-11,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,111.51,89.99,35.0,89.76,0.0,519,4.31,841,359.59,0.35,Enterprise,Summer,7,4,Friday,11,0,59.57,63.37,36,4014.36,2754.36
2025-07-11,HOME_001,Espresso Machine & Milk Frother,Home & Living,196.38,159.99,65.0,149.87,0.0,424,4.53,930,117.35,0.35,Standard,Summer,7,4,Friday,11,0,43.43,43.87,34,6676.92,4466.92
2025-07-11,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,90.34,99.99,40.0,98.62,25.0,628,4.4,880,183.14,0.35,Premium,Summer,7,4,Friday,11,0,67.71,66.53,93,8401.62,4681.62
2025-07-11,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,198.89,175.0,45.0,191.58,0.0,615,4.57,813,212.01,0.35,Standard,Summer,7,4,Friday,11,0,214.57,188.8,198,39380.22,30470.22
2025-07-11,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,407.32,350.0,90.0,358.81,0.0,204,4.19,919,340.72,0.35,Budget,Summer,7,4,Friday,11,0,30.57,32.37,37,15070.84,11740.84
2025-07-11,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,28.53,24.5,8.0,22.64,0.0,784,4.39,905,289.61,0.35,Standard,Summer,7,4,Friday,11,0,344.43,338.17,256,7303.68,5255.68
2025-07-11,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,58.97,65.0,22.0,63.87,20.0,116,4.47,894,247.89,0.35,Standard,Summer,7,4,Friday,11,0,133.0,124.3,215,12678.55,7948.55
2025-07-12,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,89.01,79.99,28.0,76.86,0.0,472,4.67,900,189.75,0.35,Enterprise,Summer,7,5,Saturday,12,1,82.57,89.63,57,5073.57,3477.57
2025-07-12,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,136.2,119.99,42.0,116.3,0.0,388,4.86,897,326.94,0.35,Standard,Summer,7,5,Saturday,12,1,140.71,128.23,119,16207.8,11209.8
2025-07-12,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,192.25,149.99,55.0,146.44,0.0,235,4.86,961,176.9,0.35,Budget,Summer,7,5,Saturday,12,1,33.43,37.93,26,4998.5,3568.5
2025-07-12,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,253.19,199.99,85.0,201.73,0.0,284,4.01,896,173.32,0.35,Budget,Summer,7,5,Saturday,12,1,65.29,72.97,54,13672.26,9082.26
2025-07-12,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,660.85,549.99,280.0,539.52,0.0,395,4.26,856,312.49,0.35,Budget,Summer,7,5,Saturday,12,1,33.43,34.5,25,16521.25,9521.25
2025-07-12,ELEC_003,Smart Fitness Watch Gen-4,Electronics,149.72,129.99,50.0,127.55,0.0,92,4.4,818,139.56,0.35,Budget,Summer,7,5,Saturday,12,1,111.0,100.97,103,15421.16,10271.16
2025-07-12,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,114.2,89.99,35.0,92.49,0.0,457,4.42,872,136.66,0.35,Budget,Summer,7,5,Saturday,12,1,59.29,62.27,62,7080.4,4910.4
2025-07-12,HOME_001,Espresso Machine & Milk Frother,Home & Living,189.57,159.99,65.0,147.35,0.0,395,4.56,886,271.09,0.35,Standard,Summer,7,5,Saturday,12,1,42.0,43.7,29,5497.53,3612.53
2025-07-12,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,109.29,99.99,40.0,108.99,0.0,566,4.25,860,131.87,0.35,Premium,Summer,7,5,Saturday,12,1,61.0,65.8,62,6775.98,4295.98
2025-07-12,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,204.5,175.0,45.0,170.07,0.0,430,4.37,889,271.77,0.35,Premium,Summer,7,5,Saturday,12,1,222.86,183.5,185,37832.5,29507.5
2025-07-12,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,436.44,350.0,90.0,355.25,0.0,169,4.52,935,163.88,0.35,Standard,Summer,7,5,Saturday,12,1,32.29,31.77,35,15275.4,12125.4
2025-07-12,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,29.11,24.5,8.0,22.87,0.0,366,4.39,889,173.4,0.35,Budget,Summer,7,5,Saturday,12,1,297.86,339.63,418,12167.98,8823.98
2025-07-12,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,84.75,65.0,22.0,63.44,0.0,798,4.01,923,101.46,0.35,Budget,Summer,7,5,Saturday,12,1,128.86,124.6,106,8983.5,6651.5
2025-07-13,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,89.83,79.99,28.0,85.17,0.0,364,4.62,906,258.1,0.35,Standard,Summer,7,6,Sunday,13,1,84.0,90.23,108,9701.64,6677.64
2025-07-13,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,141.53,119.99,42.0,106.09,0.0,279,4.76,845,186.78,0.35,Budget,Summer,7,6,Sunday,13,1,138.43,126.67,109,15426.77,10848.77
2025-07-13,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,179.03,149.99,55.0,153.69,0.0,203,4.7,869,190.87,0.35,Standard,Summer,7,6,Sunday,13,1,34.86,37.9,32,5728.96,3968.96
2025-07-13,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,214.52,199.99,85.0,199.72,0.0,220,4.43,914,222.79,0.35,Premium,Summer,7,6,Sunday,13,1,62.43,72.93,64,13729.28,8289.28
2025-07-13,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,519.01,549.99,280.0,599.39,20.0,340,4.45,925,208.09,0.35,Standard,Summer,7,6,Sunday,13,1,36.43,34.77,55,28545.55,13145.55
2025-07-13,ELEC_003,Smart Fitness Watch Gen-4,Electronics,137.39,129.99,50.0,128.86,0.0,422,4.5,936,330.97,0.35,Budget,Summer,7,6,Sunday,13,1,103.0,100.8,92,12639.88,8039.88
2025-07-13,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,99.73,89.99,35.0,95.49,0.0,374,4.54,850,230.52,0.35,Budget,Summer,7,6,Sunday,13,1,62.14,63.37,83,8277.59,5372.59
2025-07-13,HOME_001,Espresso Machine & Milk Frother,Home & Living,159.23,159.99,65.0,143.92,5.0,339,4.04,871,183.32,0.35,Budget,Summer,7,6,Sunday,13,1,44.43,44.17,56,8916.88,5276.88
2025-07-13,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,112.75,99.99,40.0,103.44,0.0,503,4.7,872,247.41,0.35,Standard,Summer,7,6,Sunday,13,1,63.71,66.23,63,7103.25,4583.25
2025-07-13,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,164.3,175.0,45.0,159.18,25.0,660,4.84,950,263.02,0.35,Standard,Summer,7,6,Sunday,13,1,250.14,190.73,391,64241.3,46646.3
2025-07-13,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,390.95,350.0,90.0,333.31,0.0,125,4.13,822,325.56,0.35,Standard,Summer,7,6,Sunday,13,1,34.14,32.23,44,17201.8,13241.8
2025-07-13,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,28.4,24.5,8.0,23.2,0.0,578,4.21,917,256.17,0.35,Budget,Summer,7,6,Sunday,13,1,288.14,342.37,366,10394.4,7466.4
2025-07-13,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,58.46,65.0,22.0,61.98,25.0,593,4.89,929,226.42,0.35,Standard,Summer,7,6,Sunday,13,1,140.86,127.57,205,11984.3,7474.3
2025-07-14,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,96.06,79.99,28.0,76.38,0.0,312,4.49,934,110.68,0.35,Premium,Summer,7,0,Monday,14,0,78.43,88.97,52,4995.12,3539.12
2025-07-14,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,130.25,119.99,42.0,119.48,0.0,140,4.6,893,217.66,0.35,Standard,Summer,7,0,Monday,14,0,134.43,128.9,139,18104.75,12266.75
2025-07-14,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,172.72,149.99,55.0,149.42,0.0,158,4.2,951,210.38,0.35,Budget,Summer,7,0,Monday,14,0,34.14,38.47,45,7772.4,5297.4
2025-07-14,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,209.78,199.99,85.0,223.63,10.0,143,4.2,909,162.31,0.35,Standard,Summer,7,0,Monday,14,0,66.0,72.9,77,16153.06,9608.06
2025-07-14,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,692.3,549.99,280.0,548.45,0.0,317,4.52,904,247.88,0.35,Standard,Summer,7,0,Monday,14,0,34.86,34.83,23,15922.9,9482.9
2025-07-14,ELEC_003,Smart Fitness Watch Gen-4,Electronics,132.85,129.99,50.0,130.43,0.0,295,4.45,811,159.66,0.35,Standard,Summer,7,0,Monday,14,0,97.14,102.5,127,16871.95,10521.95
2025-07-14,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,105.52,89.99,35.0,99.69,5.0,299,4.62,868,270.8,0.35,Budget,Summer,7,0,Monday,14,0,64.86,63.77,75,7914.0,5289.0
2025-07-14,HOME_001,Espresso Machine & Milk Frother,Home & Living,191.89,159.99,65.0,162.95,0.0,307,4.49,943,179.42,0.35,Premium,Summer,7,0,Monday,14,0,36.43,43.43,32,6140.48,4060.48
2025-07-14,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,107.85,99.99,40.0,98.73,0.0,431,4.46,850,289.64,0.35,Budget,Summer,7,0,Monday,14,0,64.43,66.4,72,7765.2,4885.2
2025-07-14,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,225.91,175.0,45.0,171.03,0.0,523,4.66,892,244.2,0.35,Standard,Summer,7,0,Monday,14,0,221.29,188.83,137,30949.67,24784.67
2025-07-14,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,442.56,350.0,90.0,343.0,0.0,101,4.71,777,230.64,0.35,Premium,Summer,7,0,Monday,14,0,33.43,32.3,24,10621.44,8461.44
2025-07-14,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,29.39,24.5,8.0,23.91,0.0,286,4.37,914,240.3,0.35,Premium,Summer,7,0,Monday,14,0,294.43,337.8,292,8581.88,6245.88
2025-07-14,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,66.57,65.0,22.0,60.06,5.0,508,4.28,935,156.78,0.35,Enterprise,Summer,7,0,Monday,14,0,139.71,123.93,85,5658.45,3788.45
2025-07-15,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,90.14,79.99,28.0,82.48,0.0,261,4.79,931,153.21,0.35,Enterprise,Summer,7,1,Tuesday,15,0,75.14,87.77,51,4597.14,3169.14
2025-07-15,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,135.96,119.99,42.0,117.77,0.0,438,4.87,964,136.62,0.35,Budget,Summer,7,1,Tuesday,15,0,136.57,129.2,129,17538.84,12120.84
2025-07-15,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,162.23,149.99,55.0,145.0,0.0,107,4.64,812,298.2,0.35,Budget,Summer,7,1,Tuesday,15,0,37.14,38.63,51,8273.73,5468.73
2025-07-15,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,208.35,199.99,85.0,205.78,0.0,578,4.8,897,144.57,0.35,Premium,Summer,7,1,Tuesday,15,0,68.43,73.87,83,17293.05,10238.05
2025-07-15,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,626.91,549.99,280.0,485.16,0.0,289,4.78,864,179.05,0.35,Standard,Summer,7,1,Tuesday,15,0,33.43,34.73,28,17553.48,9713.48
2025-07-15,ELEC_003,Smart Fitness Watch Gen-4,Electronics,150.43,129.99,50.0,140.41,0.0,210,4.55,844,198.48,0.35,Premium,Summer,7,1,Tuesday,15,0,97.86,101.57,85,12786.55,8536.55
2025-07-15,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,106.77,89.99,35.0,87.35,0.0,241,4.75,921,119.02,0.35,Premium,Summer,7,1,Tuesday,15,0,61.57,64.23,58,6192.66,4162.66
2025-07-15,HOME_001,Espresso Machine & Milk Frother,Home & Living,167.13,159.99,65.0,174.06,10.0,263,4.58,848,254.13,0.35,Premium,Summer,7,1,Tuesday,15,0,36.57,43.53,44,7353.72,4493.72
2025-07-15,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,105.02,99.99,40.0,119.44,5.0,351,4.01,823,221.69,0.35,Budget,Summer,7,1,Tuesday,15,0,68.57,67.03,80,8401.6,5201.6
2025-07-15,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,156.57,175.0,45.0,166.68,15.0,231,4.86,926,287.42,0.35,Premium,Summer,7,1,Tuesday,15,0,226.43,193.4,292,45718.44,32578.44
2025-07-15,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,412.53,350.0,90.0,317.83,0.0,838,4.59,895,251.43,0.35,Budget,Summer,7,1,Tuesday,15,0,32.57,32.37,34,14026.02,10966.02
2025-07-15,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,30.33,24.5,8.0,24.23,0.0,588,4.66,898,142.06,0.35,Budget,Summer,7,1,Tuesday,15,0,290.14,335.17,277,8401.41,6185.41
2025-07-15,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,77.15,65.0,22.0,64.83,0.0,421,4.05,804,114.49,0.35,Standard,Summer,7,1,Tuesday,15,0,142.71,123.6,87,6712.05,4798.05
2025-07-16,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,64.85,79.99,28.0,76.46,20.0,104,4.15,976,184.56,0.0,Budget,Summer,7,2,Wednesday,16,0,85.14,90.43,157,10181.45,5785.45
2025-07-16,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,118.55,119.99,42.0,105.5,0.0,320,4.32,892,79.79,0.0,Budget,Summer,7,2,Wednesday,16,0,138.14,129.5,118,13988.9,9032.9
2025-07-16,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,151.66,149.99,55.0,154.78,0.0,504,4.66,898,199.62,0.0,Premium,Summer,7,2,Wednesday,16,0,36.43,38.27,32,4853.12,3093.12
2025-07-16,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,202.71,199.99,85.0,196.49,0.0,503,4.2,919,98.26,0.0,Budget,Summer,7,2,Wednesday,16,0,66.43,74.03,75,15203.25,8828.25
2025-07-16,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,567.95,549.99,280.0,577.22,0.0,259,4.5,881,75.52,0.0,Standard,Summer,7,2,Wednesday,16,0,34.57,34.87,30,17038.5,8638.5
2025-07-16,ELEC_003,Smart Fitness Watch Gen-4,Electronics,131.65,129.99,50.0,122.7,0.0,127,4.71,775,200.85,0.0,Premium,Summer,7,2,Wednesday,16,0,94.57,101.9,83,10926.95,6776.95
2025-07-16,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,88.88,89.99,35.0,93.34,0.0,173,4.0,860,81.36,0.0,Budget,Summer,7,2,Wednesday,16,0,62.14,64.03,68,6043.84,3663.84
2025-07-16,HOME_001,Espresso Machine & Milk Frother,Home & Living,152.76,159.99,65.0,157.37,0.0,214,4.36,928,161.5,0.0,Budget,Summer,7,2,Wednesday,16,0,38.71,43.87,49,7485.24,4300.24
2025-07-16,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,97.04,99.99,40.0,96.5,0.0,283,4.31,915,64.02,0.0,Budget,Summer,7,2,Wednesday,16,0,67.86,66.9,68,6598.72,3878.72
2025-07-16,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,179.93,175.0,45.0,154.86,0.0,112,4.01,884,144.47,0.0,Premium,Summer,7,2,Wednesday,16,0,210.57,187.43,119,21411.67,16056.67
2025-07-16,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,270.73,350.0,90.0,368.2,25.0,789,4.6,892,96.76,0.0,Standard,Summer,7,2,Wednesday,16,0,35.0,32.97,49,13265.77,8855.77
2025-07-16,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,25.51,24.5,8.0,24.22,0.0,262,4.12,970,188.38,0.0,Standard,Summer,7,2,Wednesday,16,0,311.29,331.47,326,8316.26,5708.26
2025-07-16,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,62.01,65.0,22.0,68.38,5.0,302,4.88,826,97.09,0.0,Budget,Summer,7,2,Wednesday,16,0,143.0,123.23,119,7379.19,4761.19
2025-07-17,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,80.31,79.99,28.0,75.6,0.0,681,4.52,924,216.4,0.0,Budget,Summer,7,3,Thursday,17,0,90.57,90.0,103,8271.93,5387.93
2025-07-17,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,109.92,119.99,42.0,127.13,10.0,143,4.76,903,171.85,0.0,Budget,Summer,7,3,Thursday,17,0,141.86,131.97,177,19455.84,12021.84
2025-07-17,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,155.27,149.99,55.0,147.54,0.0,469,4.74,915,229.79,0.0,Standard,Summer,7,3,Thursday,17,0,35.86,37.27,35,5434.45,3509.45
2025-07-17,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,200.78,199.99,85.0,211.24,0.0,425,4.66,854,162.9,0.0,Budget,Summer,7,3,Thursday,17,0,69.86,74.43,78,15660.84,9030.84
2025-07-17,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,431.1,549.99,280.0,538.09,20.0,191,4.7,933,88.29,0.0,Budget,Summer,7,3,Thursday,17,0,36.14,36.1,68,29314.8,10274.8
2025-07-17,ELEC_003,Smart Fitness Watch Gen-4,Electronics,131.78,129.99,50.0,132.6,0.0,460,4.46,935,182.09,0.0,Standard,Summer,7,3,Thursday,17,0,97.71,102.07,99,13046.22,8096.22
2025-07-17,ELEC_004,Ergonomic Mechanical Keyboard,Electronics,93.03,89.99,35.0,89.02,0.0,122,4.17,863,74.22,0.0,Standard,Summer,7,3,Thursday,17,0,61.86,64.03,51,4744.53,2959.53
2025-07-17,HOME_001,Espresso Machine & Milk Frother,Home & Living,160.29,159.99,65.0,140.97,0.0,172,4.54,874,87.49,0.0,Budget,Summer,7,3,Thursday,17,0,40.86,43.93,42,6732.18,4002.18
2025-07-17,HOME_002,Cordless Handheld Vacuum Cleaner,Home & Living,81.98,99.99,40.0,98.67,20.0,199,4.71,919,147.66,0.0,Premium,Summer,7,3,Thursday,17,0,74.57,66.8,84,6886.32,3526.32
2025-07-17,HOSP_001,Deluxe City Center King Room (Per Night),Hospitality & Stays,170.27,175.0,45.0,176.53,0.0,422,4.46,837,151.05,0.0,Budget,Summer,7,3,Thursday,17,0,204.86,185.37,112,19070.24,14030.24
2025-07-17,HOSP_002,Executive Skyline Suite (Per Night),Hospitality & Stays,343.42,350.0,90.0,373.9,0.0,756,4.63,878,68.47,0.0,Standard,Summer,7,3,Thursday,17,0,36.57,33.13,33,11332.86,8362.86
2025-07-17,RIDE_001,Standard Urban Commute Ride (10 km),Rideshare & Mobility,24.14,24.5,8.0,24.65,0.0,631,4.35,905,158.31,0.0,Standard,Summer,7,3,Thursday,17,0,313.86,335.97,262,6324.68,4228.68
2025-07-17,RIDE_002,Premium Black Airport Transfer,Rideshare & Mobility,62.23,65.0,22.0,67.71,0.0,187,4.52,956,160.9,0.0,Budget,Summer,7,3,Thursday,17,0,133.14,124.37,115,7156.45,4626.45
2025-07-18,APP_001,Premium Merino Wool Sweater,Apparel & Fashion,78.01,79.99,28.0,77.08,0.0,590,4.36,934,90.83,0.0,Budget,Summer,7,4,Friday,18,0,88.43,89.73,91,7098.91,4550.91
2025-07-18,APP_002,Breathable Performance Running Shoes,Apparel & Fashion,122.69,119.99,42.0,115.6,0.0,825,4.82,781,175.44,0.0,Standard,Summer,7,4,Friday,18,0,129.14,132.47,113,13863.97,9117.97
2025-07-18,APP_003,Classic Waterproof Trench Coat,Apparel & Fashion,150.01,149.99,55.0,143.4,0.0,424,4.73,800,111.01,0.0,Standard,Summer,7,4,Friday,18,0,38.0,37.77,45,6750.45,4275.45
2025-07-18,ELEC_001,Pro Wireless Noise-Cancelling Headphones,Electronics,163.72,199.99,85.0,199.86,20.0,267,4.49,922,159.63,0.0,Budget,Summer,7,4,Friday,18,0,84.14,77.53,158,25867.76,12437.76
2025-07-18,ELEC_002,Ultra HD 4K Smart TV 55-inch,Electronics,576.84,549.99,280.0,562.63,0.0,172,4.44,887,222.54,0.0,Enterprise,Summer,7,4,Friday,18,0,35.43,35.77,19,10959.96,5639.96
2025-07-18,ELEC_003,Smart Fitness Watch Gen-4,Electronics,135.74,129.99,50.0,137.5,0.0,348,4.75,948,210.32,0.0,Budget,Summer,7,4,Friday,18,0,100.14,102.7,112,15202.88,9602.88
